TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	REPORTING YEAR	TRADE SECRET INDICATOR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	FACILITY BIA CODE	FACILITY BIA NAME	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	TOTAL POTW TRANSFERS	BASIS OF ESTIMATE FOR POTWS	POTW A - NAME	POTW A - ADDRESS	POTW A - CITY	POTW A - STATE	POTW A - COUNTY	POTW A - ZIP	POTW B - NAME	POTW B - ADDRESS	POTW B - CITY	POTW B - STATE	POTW B - COUNTY	POTW B - ZIP	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10/3/2014	
91351NTNLR275RU	1313211074911	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	NATIONAL READY MIX CONCRETE CO	27050 RUETHER AVE	SANTA CLARITA	LOS ANGELES	CA	91351			YES	NO	NO	NO								327320						34.424746	-118.498445									NATIONAL CEMENT		0		NA												NO	RMORTON@NATCEM.COM			YES	 	
90280NTNLR4988E	1313211074923	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	NATIONAL READY MIX CONCRETE CO	4988 E FIRESTONE BLVD	SOUTH GATE	LOS ANGELES	CA	90280			YES	NO	NO	NO								327320						33.9511	-118.17954									NATIONAL CEMENT		0		NA												NO	RMORTON@NATCEM.COM			YES	 	
90670RNHLD12827	1313210907414	000100425	STYRENE	TRI	Pounds																		2013	NO	REINHOLD INDUSTRIES	12827 E IMPERIAL HWY	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								326121						33.917192	-118.058425	625394903								REINHOLD HOLDINGS INC		0		NA												NO	CLEOPOLD@REINHOLD-IND.COM			NO	 	
90221BLSTK20021	1313210909887	007440224	SILVER	TRI	Pounds																		2013	NO	HENKEL ELECTRONIC MATERIALS LLC	20021 SUSANA RD	RANCHO DOMINGUEZ	LOS ANGELES	CA	90221			YES	NO	NO	NO								325520						33.84952	-118.20683	051441731								HENKEL CORP	051441731	0		NA												NO	GARY.HAMBLIN@US.HENKEL.COM			YES	 	
93307BLTHS72EBR	1313210911448	007664417	AMMONIA	TRI	Pounds																		2013	NO	WM BOLTHOUSE FARMS  INC	7200 E BRUNDAGE LN	BAKERSFIELD	KERN	CA	933073016			YES	NO	NO	NO								311411	111219	493120				35.35431	-118.92546	041408600								CAMPBELL SOUP CO		0		NA												NO	RHARMON@BOLTHOUSE.COM			NO	 	
9093WRGCHM3933I	1313210911665	007664417	AMMONIA	TRI	Pounds																		2013	NO	ARGO CHEMICAL WEST FACILITY	30933 IMPERIAL ST	SHAFTER	KERN	CA	93263			YES	NO	NO	NO								424690						35.4561	-119.25994	037757527								ARGO CHEMICAL INC	037757527	0		NA												NO	MARK.RODGERS@ARGOCHEM.COM			NO	 	
91719SBTTR1675S	1313210913517	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	US BATTERY MFG CO	1675 SAMPSON AVE	CORONA	RIVERSIDE	CA	92879			YES	NO	NO	NO								335911						33.879085	-117.53301	047432877								PALOS VERDES BLDG. CORP.	047432877	0		NA												NO	SKAY@USBATTERY.COM			YES	 	
90040DVDHF6009B	1313210914875	007439921	LEAD	TRI	Pounds																		2013	NO	DAVID H FELL & CO INC	6009 BANDINI BLVD	COMMERCE	LOS ANGELES	CA	900400000			YES	NO	NO	NO								331492						33.991325	-118.156654	076218411		CAL000110141								0		NA												NO				YES	 	
93561CLVRS13573	1313210916286	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156			YES	NO	NO	NO								327310						35.121031	-118.367775	152477717								LEHIGH HANSON	001316355	0		NA												NO	CMIFFLIN@LEHIGHCEMENT.COM			YES	 	
93561CLVRS13573	1313210916298	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156			YES	NO	NO	NO								327310						35.121031	-118.367775	152477717								LEHIGH HANSON	001316355	0		NA												NO	CMIFFLIN@LEHIGHCEMENT.COM			NO	 	
93561CLVRS13573	1313210916300	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156			YES	NO	NO	NO								327310						35.121031	-118.367775	152477717								LEHIGH HANSON	001316355	0		NA												NO	CMIFFLIN@LEHIGHCEMENT.COM			YES	 	
93561CLVRS13573	1313210916312	N458	MERCURY COMPOUNDS	PBT	Pounds																		2013	NO	LEHIGH SOUTHWEST CEMENT CO	13573 TEHACHAPI BLVD	TEHACHAPI	KERN	CA	935618156			YES	NO	NO	NO								327310						35.121031	-118.367775	152477717								LEHIGH HANSON	001316355	0		NA												NO	CMIFFLIN@LEHIGHCEMENT.COM			YES	 	
92071CSTMC10848	1313211006008	000100425	STYRENE	TRI	Pounds																		2013	NO	CALIFORNIA CRAFTED MARBLE DBA CCM ENTERPRISES	10848 WHEATLANDS AVE	SANTEE	SAN DIEGO	CA	92071			YES	NO	NO	NO								325991						32.84667	-116.96115	733823921										0		NA												NO	RODA@CCM-ENT.COM			NO	 	
92337FRGDM1685B	1313211006301	007440473	CHROMIUM	TRI	Pounds																		2013	NO	FORGED METALS INC	10685 BEECH AVE	FONTANA	SAN BERNARDINO	CA	92337			YES	NO	NO	NO								332112	332111					34.05982	-117.47128	103134474								FIRTH RIXSON LTD		0		NA												NO	ROLKO@FIRTHRIXSON.COM			YES	 	
92337FRGDM1685B	1313211006325	007440484	COBALT	TRI	Pounds																		2013	NO	FORGED METALS INC	10685 BEECH AVE	FONTANA	SAN BERNARDINO	CA	92337			YES	NO	NO	NO								332112	332111					34.05982	-117.47128	103134474								FIRTH RIXSON LTD		0		NA												NO	ROLKO@FIRTHRIXSON.COM			YES	 	
92337FRGDM1685B	1313211006402	007440020	NICKEL	TRI	Pounds																		2013	NO	FORGED METALS INC	10685 BEECH AVE	FONTANA	SAN BERNARDINO	CA	92337			YES	NO	NO	NO								332112	332111					34.05982	-117.47128	103134474								FIRTH RIXSON LTD		0		NA												NO	ROLKO@FIRTHRIXSON.COM			YES	 	
95052HWLTT5301S	1313211006960	000075058	ACETONITRILE	TRI	Pounds																		2013	NO	AGILENT TECHNOLOGIES INC	5301 STEVENS CREEK BLVD	SANTA CLARA	SANTA CLARA	CA	95051			YES	NO	NO	NO								334516						37.32311	-121.99681	084963177								AGILENT TECHNOLOGIES INC		0		NA												NO	TIMOTHY.GLEN@AGILENT.COM			NO	 	
95052HWLTT5301S	1313211007075	000110861	PYRIDINE	TRI	Pounds																		2013	NO	AGILENT TECHNOLOGIES INC	5301 STEVENS CREEK BLVD	SANTA CLARA	SANTA CLARA	CA	95051			YES	NO	NO	NO								334516						37.32311	-121.99681	084963177								AGILENT TECHNOLOGIES INC		0		NA												NO	TIMOTHY.GLEN@AGILENT.COM			NO	 	
95052HWLTT5301S	1313211007101	000108883	TOLUENE	TRI	Pounds																		2013	NO	AGILENT TECHNOLOGIES INC	5301 STEVENS CREEK BLVD	SANTA CLARA	SANTA CLARA	CA	95051			YES	NO	NO	NO								334516						37.32311	-121.99681	084963177								AGILENT TECHNOLOGIES INC		0		NA												NO	TIMOTHY.GLEN@AGILENT.COM			NO	 	
90023DVSCL3700E	1313211007303	000107211	ETHYLENE GLYCOL	TRI	Pounds																		2013	NO	ROCKWOOD PIGMENTS NA INC	3700 E OLYMPIC BLVD	LOS ANGELES	LOS ANGELES	CA	900233123			YES	NO	NO	NO								325131						34.01884	-118.196	050630177								ROCKWOOD HOLDINGS INC	047547690	0		NA												NO	M.CORTES@RPIGMENTS.COM			NO	 	
90023DVSCL3700E	1313211007315	007439921	LEAD	TRI	Pounds																		2013	NO	ROCKWOOD PIGMENTS NA INC	3700 E OLYMPIC BLVD	LOS ANGELES	LOS ANGELES	CA	900233123			YES	NO	NO	NO								325131						34.01884	-118.196	050630177								ROCKWOOD HOLDINGS INC	047547690	0		NA												NO	M.CORTES@RPIGMENTS.COM			YES	 	
94577CRNND2451P	1313211007467	N120	DIISOCYANATES	TRI	Pounds																		2013	NO	FXI INC	2451 POLVOROSA DR	SAN LEANDRO	ALAMEDA	CA	94577			YES	NO	NO	NO								326150						37.709895	-122.190609	014512532								FXI  INC.	829462535	0		NA												NO	BSILVEY@FXI.COM			NO	 	
94577CRNND2451P	1313211007517	026471625	TOLUENE DIISOCYANATE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	FXI INC	2451 POLVOROSA DR	SAN LEANDRO	ALAMEDA	CA	94577			YES	NO	NO	NO								326150						37.709895	-122.190609	014512532								FXI  INC.	829462535	0		NA												NO	BSILVEY@FXI.COM			NO	 	
93033HNMPP5936P	1313211007556	007664417	AMMONIA	TRI	Pounds																		2013	NO	NEW-INDY OXNARD LLC	5936 PERKINS RD	OXNARD	VENTURA	CA	93033			YES	NO	NO	NO								322121						34.14045	-119.184	078524922								NEW-INDY CONTAINERBOARD LLC	078526056	255	M2	CITY OF OXNARD WASTEWATER TREATMENT PLANT	6001 S. PERKINS ROAD	OXNARD	CA	VENTURA	93033							NO	VICTOR.KUMPERA@NEW-INDYCB.COM			NO	 	
93033HNMPP5936P	1313211007568	007439921	LEAD	TRI	Pounds																		2013	NO	NEW-INDY OXNARD LLC	5936 PERKINS RD	OXNARD	VENTURA	CA	93033			YES	NO	NO	NO								322121						34.14045	-119.184	078524922								NEW-INDY CONTAINERBOARD LLC	078526056	.26	E1	CITY OF OXNARD WASTEWATER TREATMENT PLANT	6001 S. PERKINS ROAD	OXNARD	CA	VENTURA	93033							NO	VICTOR.KUMPERA@NEW-INDYCB.COM			YES	 	
93033HNMPP5936P	1313211007570	000128041	SODIUM DIMETHYLDITHIOCARBAMATE	TRI	Pounds																		2013	NO	NEW-INDY OXNARD LLC	5936 PERKINS RD	OXNARD	VENTURA	CA	93033			YES	NO	NO	NO								322121						34.14045	-119.184	078524922								NEW-INDY CONTAINERBOARD LLC	078526056	0		NA												NO	VICTOR.KUMPERA@NEW-INDYCB.COM			NO	 	
91746SNCPR166NB	1313211009562	007439921	LEAD	TRI	Pounds																		2013	NO	SONOCO PRODUCTS CO	166 N BALDWIN PARK BLVD	CITY OF INDUSTRY	LOS ANGELES	CA	91746			YES	NO	NO	NO								322130						34.052125	-117.996652	003354230								SONOCO PRODUCTS CO	003354230	6.7	E2	JOINT WATER POLLUTION CONTROL PLANT	24501 SOUTH FIGUEROA STREET	CARSON	CA	LOS ANGELES	90745							NO	KHALEDA.HAMID@SONOCO.COM			YES	 	
94550SDSND7011E	1313211009663	007439921	LEAD	TRI	Pounds																		2013	NO	US DOE SANDIA NATIONAL LABORATORIES/CALIFORNIA	7011 E AVE	LIVERMORE	ALAMEDA	CA	94550			YES	NO	YES	NO								928110						37.673289	-121.708865	007113228								US DEPARTMENT OF ENERGY		.15	M2	LIVERMORE WATER RECLAMATION PLANT	101 JACK LONDON BOULEVARD	LIVERMORE	CA	ALAMEDA	94551							YES	TAMI.MOORE@NNSA.DOE.GOV			YES	 	
92123RGSWS9010C	1313211077363	000115071	PROPYLENE	TRI	Pounds																		2013	NO	AIRGAS USA LLC	9010 CLAIREMONT MESA BLVD	SAN DIEGO	SAN DIEGO	CA	92123			YES	NO	NO	NO								424690						32.83149	-117.1341	078301808	078359651	CAD982016230						AIRGAS USA LLC	078359651	0		NA												NO	GEORGE.PARTHMER@AIRGAS.COM			NO	 	
92022PRCSN850WB	1313211077577	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	PRECISION METAL PRODUCTS INC SUBSIDIARY OF HBD INDUSTRIES	850 W BRADLEY AVE	EL CAJON	SAN DIEGO	CA	92020			YES	NO	NO	NO								332112						32.81684	-116.97346	084235621								HBD INDUSTRIES INC	184808053	0		NA												NO	DAVIDD@PMP-ELCAJON.COM			NO	 	
92509DRCTP5361V	1313210921161	000095636	1,2,4-TRIMETHYLBENZENE	TRI	Pounds																		2013	NO	DURA COAT PRODUCTS INC	5361 VIA RICARDO	RIVERSIDE	RIVERSIDE	CA	92509			YES	NO	NO	NO								325510						34.017418	-117.378529	129148818								DURA COAT PRODUCTS INC	129148818	0		NA												NO	SUH@DCPHSV.COM			NO	 	
92509DRCTP5361V	1313210921173	N230	CERTAIN GLYCOL ETHERS	TRI	Pounds																		2013	NO	DURA COAT PRODUCTS INC	5361 VIA RICARDO	RIVERSIDE	RIVERSIDE	CA	92509			YES	NO	NO	NO								325510						34.017418	-117.378529	129148818								DURA COAT PRODUCTS INC	129148818	0		NA												NO	SUH@DCPHSV.COM			NO	 	
92509DRCTP5361V	1313210921185	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		2013	NO	DURA COAT PRODUCTS INC	5361 VIA RICARDO	RIVERSIDE	RIVERSIDE	CA	92509			YES	NO	NO	NO								325510						34.017418	-117.378529	129148818								DURA COAT PRODUCTS INC	129148818	0		NA												NO	SUH@DCPHSV.COM			YES	 	
92509DRCTP5361V	1313210921197	000071363	N-BUTYL ALCOHOL	TRI	Pounds																		2013	NO	DURA COAT PRODUCTS INC	5361 VIA RICARDO	RIVERSIDE	RIVERSIDE	CA	92509			YES	NO	NO	NO								325510						34.017418	-117.378529	129148818								DURA COAT PRODUCTS INC	129148818	0		NA												NO	SUH@DCPHSV.COM			NO	 	
92509DRCTP5361V	1313210921209	000091203	NAPHTHALENE	TRI	Pounds																		2013	NO	DURA COAT PRODUCTS INC	5361 VIA RICARDO	RIVERSIDE	RIVERSIDE	CA	92509			YES	NO	NO	NO								325510						34.017418	-117.378529	129148818								DURA COAT PRODUCTS INC	129148818	0		NA												NO	SUH@DCPHSV.COM			NO	 	
92509DRCTP5361V	1313210921211	000108883	TOLUENE	TRI	Pounds																		2013	NO	DURA COAT PRODUCTS INC	5361 VIA RICARDO	RIVERSIDE	RIVERSIDE	CA	92509			YES	NO	NO	NO								325510						34.017418	-117.378529	129148818								DURA COAT PRODUCTS INC	129148818	0		NA												NO	SUH@DCPHSV.COM			NO	 	
92509DRCTP5361V	1313210921223	001330207	XYLENE (MIXED ISOMERS)	TRI	Pounds																		2013	NO	DURA COAT PRODUCTS INC	5361 VIA RICARDO	RIVERSIDE	RIVERSIDE	CA	92509			YES	NO	NO	NO								325510						34.017418	-117.378529	129148818								DURA COAT PRODUCTS INC	129148818	0		NA												NO	SUH@DCPHSV.COM			NO	 	
92509DRCTP5361V	1313210921235	007440666	ZINC (FUME OR DUST)	TRI	Pounds																		2013	NO	DURA COAT PRODUCTS INC	5361 VIA RICARDO	RIVERSIDE	RIVERSIDE	CA	92509			YES	NO	NO	NO								325510						34.017418	-117.378529	129148818								DURA COAT PRODUCTS INC	129148818	0		NA												NO	SUH@DCPHSV.COM			YES	 	
91355PCFCS2498A	1313210921324	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	PACIFIC SCIENTIFIC	24908 AVE KEARNY	VALENCIA	LOS ANGELES	CA	91355			YES	NO	NO	NO								541712						34.43727	-118.56975	021113308	079975806							DANAHER		0		NA												NO	TMORIARTY@PSEMC.COM			YES	 	
90220CNTNN2225E	1313210922922	000140885	ETHYL ACRYLATE	TRI	Pounds																		2013	NO	PLASKOLITE WEST INC	2225 E DEL AMO BLVD	COMPTON	LOS ANGELES	CA	902206303			YES	NO	NO	NO								325211	326199					33.84675	-118.2265	015597508								PLASKOLITE INC	130972347	0	M2	JOINT WATER POLLUTION CONTROL PLANT	24501 SOUTH FIGUEROA STREET	CARSON	CA	LOS ANGELES	907456311							NO	JASON.DUNN@PLASKOLITE.COM			NO	 	
90220CNTNN2225E	1313210922934	000080626	METHYL METHACRYLATE	TRI	Pounds																		2013	NO	PLASKOLITE WEST INC	2225 E DEL AMO BLVD	COMPTON	LOS ANGELES	CA	902206303			YES	NO	NO	NO								325211	326199					33.84675	-118.2265	015597508								PLASKOLITE INC	130972347	0	M2	JOINT WATER POLLUTION CONTROL PLANT	24501 SOUTH FIGUEROA STREET	CARSON	CA	LOS ANGELES	907456311							NO	JASON.DUNN@PLASKOLITE.COM			NO	 	
91402CRWNC14660	1313210925905	007439921	LEAD	TRI	Pounds																		2013	NO	AERO CHROME PLATING	14660 ARMINTA ST	PANORAMA CITY	LOS ANGELES	CA	914025902			YES	NO	NO	NO								332813						34.2134	-118.45204	792998833		CAD072924103						TMW CORP	792998833	0		NA												NO	GBERGE@AERO-CHROME.COM			YES	 	
95126RDGRH69SUN	1313210926515	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	REED & GRAHAM INC	690 SUNOL ST	SAN JOSE	SANTA CLARA	CA	95126			YES	NO	NO	NO								324121						37.31894	-121.9057	009203100										0		NA												NO	MOZAMMEL@RGINC.COM			NO	 	
95691NCLGR3961C	1313210927669	007664417	AMMONIA	TRI	Pounds																		2013	NO	AGRIUM US INC	3961 CHANNEL DR	WEST SACRAMENTO	YOLO	CA	95691			YES	NO	NO	NO								325311	424690	424910				38.558333	-121.575833	071573794								AGRIUM INC	249568056	475	M2	SACRAMENTO REGIONAL WASTEWATER TREATMENT PLANT	8521 LAGUNA STATION ROAD	ELK GROVE	CA	SACRAMENTO	957589550							NO				NO	 	
95691NCLGR3961C	1313210927671	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	AGRIUM US INC	3961 CHANNEL DR	WEST SACRAMENTO	YOLO	CA	95691			YES	NO	NO	NO								325311	424690	424910				38.558333	-121.575833	071573794								AGRIUM INC	249568056	15604	M2	SACRAMENTO REGIONAL WASTEWATER TREATMENT PLANT	8521 LAGUNA STATION ROAD	ELK GROVE	CA	SACRAMENTO	957589550							NO				NO	 	
95691NCLGR3961C	1313210927683	007697372	NITRIC ACID	TRI	Pounds																		2013	NO	AGRIUM US INC	3961 CHANNEL DR	WEST SACRAMENTO	YOLO	CA	95691			YES	NO	NO	NO								325311	424690	424910				38.558333	-121.575833	071573794								AGRIUM INC	249568056	0		NA												NO				NO	 	
90023MVCCH4100E	1313211010071	000075150	CARBON DISULFIDE	TRI	Pounds																		2013	NO	AMVAC CHEMICAL CORP	4100 E WASHINGTON BLVD	LOS ANGELES	LOS ANGELES	CA	90023			YES	NO	NO	NO								325320						34.009444	-118.188056	056446388								AMERICAN VANGUARD CORP	049343924	0		NA												NO	CYNTHIAE@AMVAC-CHEMICAL.COM			NO	 	
90023MVCCH4100E	1313211010133	N150	DIOXIN AND DIOXIN-LIKE COMPOUNDS	DIOXIN	Grams																		2013	NO	AMVAC CHEMICAL CORP	4100 E WASHINGTON BLVD	LOS ANGELES	LOS ANGELES	CA	90023			YES	NO	NO	NO								325320						34.009444	-118.188056	056446388								AMERICAN VANGUARD CORP	049343924	0		NA												NO	CYNTHIAE@AMVAC-CHEMICAL.COM			NO	 	
90023MVCCH4100E	1313211010145	000118741	HEXACHLOROBENZENE	PBT	Pounds																		2013	NO	AMVAC CHEMICAL CORP	4100 E WASHINGTON BLVD	LOS ANGELES	LOS ANGELES	CA	90023			YES	NO	NO	NO								325320						34.009444	-118.188056	056446388								AMERICAN VANGUARD CORP	049343924	0		NA												NO	CYNTHIAE@AMVAC-CHEMICAL.COM			NO	 	
90023MVCCH4100E	1313211010158	007647010	HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)	TRI	Pounds																		2013	NO	AMVAC CHEMICAL CORP	4100 E WASHINGTON BLVD	LOS ANGELES	LOS ANGELES	CA	90023			YES	NO	NO	NO								325320						34.009444	-118.188056	056446388								AMERICAN VANGUARD CORP	049343924	0		NA												NO	CYNTHIAE@AMVAC-CHEMICAL.COM			NO	 	
90023MVCCH4100E	1313211010160	000137428	METHAM SODIUM	TRI	Pounds																		2013	NO	AMVAC CHEMICAL CORP	4100 E WASHINGTON BLVD	LOS ANGELES	LOS ANGELES	CA	90023			YES	NO	NO	NO								325320						34.009444	-118.188056	056446388								AMERICAN VANGUARD CORP	049343924	0		NA												NO	CYNTHIAE@AMVAC-CHEMICAL.COM			NO	 	
90023MVCCH4100E	1313211010184	000068122	N,N-DIMETHYLFORMAMIDE	TRI	Pounds																		2013	NO	AMVAC CHEMICAL CORP	4100 E WASHINGTON BLVD	LOS ANGELES	LOS ANGELES	CA	90023			YES	NO	NO	NO								325320						34.009444	-118.188056	056446388								AMERICAN VANGUARD CORP	049343924	0		NA												NO	CYNTHIAE@AMVAC-CHEMICAL.COM			NO	 	
90023MVCCH4100E	1313211010234	000137417	POTASSIUM N-METHYLDITHIOCARBAMATE	TRI	Pounds																		2013	NO	AMVAC CHEMICAL CORP	4100 E WASHINGTON BLVD	LOS ANGELES	LOS ANGELES	CA	90023			YES	NO	NO	NO								325320						34.009444	-118.188056	056446388								AMERICAN VANGUARD CORP	049343924	0		NA												NO	CYNTHIAE@AMVAC-CHEMICAL.COM			NO	 	
90023MVCCH4100E	1313211010246	000082688	QUINTOZENE	TRI	Pounds																		2013	NO	AMVAC CHEMICAL CORP	4100 E WASHINGTON BLVD	LOS ANGELES	LOS ANGELES	CA	90023			YES	NO	NO	NO								325320						34.009444	-118.188056	056446388								AMERICAN VANGUARD CORP	049343924	0		NA												NO	CYNTHIAE@AMVAC-CHEMICAL.COM			NO	 	
90670LLPRC11600	1313211010576	007782505	CHLORINE	TRI	Pounds																		2013	NO	PIONEER AMERICAS LLC(DBA OLIN CHLOR ALKALI PRODUCTS SFS)	11600 PIKE ST	SANTA FE SPRINGS	LOS ANGELES	CA	90670			YES	NO	NO	NO								325188	424690					33.957222	-118.075278	049660025								OLIN CORP	001338086	0		NA												NO	JBILAC@OLIN.COM			NO	 	
95367THNDR34PAT	1313211010881	007664417	AMMONIA	TRI	Pounds																		2013	NO	THUNDERBOLT WOOD TREATING	3400 PATTERSON RD	RIVERBANK	STANISLAUS	CA	95367			YES	NO	NO	NO								321114						37.7327	-120.93279											0		NA												NO	TREATING@THUNDERBOLTWT.COM			NO	 	
95367THNDR34PAT	1313211010893	007440382	ARSENIC	TRI	Pounds																		2013	NO	THUNDERBOLT WOOD TREATING	3400 PATTERSON RD	RIVERBANK	STANISLAUS	CA	95367			YES	NO	NO	NO								321114						37.7327	-120.93279											0		NA												NO	TREATING@THUNDERBOLTWT.COM			YES	 	
95367THNDR34PAT	1313211010905	007440473	CHROMIUM	TRI	Pounds																		2013	NO	THUNDERBOLT WOOD TREATING	3400 PATTERSON RD	RIVERBANK	STANISLAUS	CA	95367			YES	NO	NO	NO								321114						37.7327	-120.93279											0		NA												NO	TREATING@THUNDERBOLTWT.COM			YES	 	
95367THNDR34PAT	1313211010917	007440508	COPPER	TRI	Pounds																		2013	NO	THUNDERBOLT WOOD TREATING	3400 PATTERSON RD	RIVERBANK	STANISLAUS	CA	95367			YES	NO	NO	NO								321114						37.7327	-120.93279											0		NA												NO	TREATING@THUNDERBOLTWT.COM			YES	 	
9538WCLVRS131FU	1313211011061	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CALAVERAS MATERIALS INC	1301 FULKERTH RD	TURLOCK	STANISLAUS	CA	95380			YES	NO	NO	NO								327320						37.5073	-120.86361	967342197								LEHIGH HANSON	967342197	0		NA												NO	TINA.LAU@HEIDELBERGCEMENT.COM			YES	 	
95330CLVRS1945L	1313211011073	N420	LEAD COMPOUNDS	PBT	Pounds																		2013	NO	CALAVERAS MATERIALS INC - LATHROP RMC	1945 LATHROP RD	LATHROP	SAN JOAQUIN	CA	95330			YES	NO	NO	NO								327320						37.82634	-121.26192									LEHIGH HANSON	967342197	0		NA												NO	TINA.LAU@HEIDELBERGCEMENT.COM			YES	 	
93201WSTRN3201A	1313211011972	007664417	AMMONIA	TRI	Pounds																		2013	NO	CROP PRODUCTION SERVICES	3201 AVE 54	ALPAUGH	TULARE	CA	93201			YES	NO	NO	NO								325314						35.8864	-119.5006	102412244		CAT000611251						AGRIUM INC	050365121	0		NA												NO	BILLY.PIRKLE@CPSAGU.COM			NO	 	
93201WSTRN3201A	1313211011996	N100	COPPER COMPOUNDS	TRI	Pounds																		2013	NO	CROP PRODUCTION SERVICES	3201 AVE 54	ALPAUGH	TULARE	CA	93201			YES	NO	NO	NO								325314						35.8864	-119.5006	102412244		CAT000611251						AGRIUM INC	050365121	0		NA												NO	BILLY.PIRKLE@CPSAGU.COM			YES	 	
93201WSTRN3201A	1313211012000	N450	MANGANESE COMPOUNDS	TRI	Pounds																		2013	NO	CROP PRODUCTION SERVICES	3201 AVE 54	ALPAUGH	TULARE	CA	93201			YES	NO	NO	NO								325314						35.8864	-119.5006	102412244		CAT000611251						AGRIUM INC	050365121	0		NA												NO	BILLY.PIRKLE@CPSAGU.COM			YES	 	
93201WSTRN3201A	1313211012012	N511	NITRATE COMPOUNDS	TRI	Pounds																		2013	NO	CROP PRODUCTION SERVICES	3201 AVE 54	ALPAUGH	TULARE	CA	93201			YES	NO	NO	NO								325314						35.8864	-119.5006	102412244		CAT000611251						AGRIUM INC	050365121	0		NA												NO	BILLY.PIRKLE@CPSAGU.COM			NO	 	
93201WSTRN3201A	1313211012024	N982	ZINC COMPOUNDS	TRI	Pounds																		2013	NO	CROP PRODUCTION SERVICES	3201 AVE 54	ALPAUGH	TULARE	CA	93201			YES	NO	NO	NO								325314						35.8864	-119.5006	102412244		CAT000611251						AGRIUM INC	050365121	0		NA												NO	BILLY.PIRKLE@CPSAGU.COM			YES	 	
90011STRLT5800S	1313211012214	007440508	COPPER	TRI	Pounds																		2013	NO	STRELITZ CO	327 E 58TH ST ATTNPARCEL 5107-007-004	LOS ANGELES	LOS ANGELES	CA	90011			YES	NO	NO	NO								331423						33.9898	-118.27012											0		NA												NO	BUTCH@CMSINC3.COM			YES	 	
90011STRLT5800S	1313211012226	007439921	LEAD	TRI	Pounds																		2013	NO	STRELITZ CO	327 E 58TH ST ATTNPARCEL 5107-007-004	LOS ANGELES	LOS ANGELES	CA	90011			YES	NO	NO	NO								331423						33.9898	-118.27012											0		NA												NO	BUTCH@CMSINC3.COM			YES	 	
