REPORTING YEAR	TRADE SECRET INDICATOR	TRIFID	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	UNIT OF MEASURE	DIOXIN DISTRIBUTION 1	DIOXIN DISTRIBUTION 2	DIOXIN DISTRIBUTION 3	DIOXIN DISTRIBUTION 4	DIOXIN DISTRIBUTION 5	DIOXIN DISTRIBUTION 6	DIOXIN DISTRIBUTION 7	DIOXIN DISTRIBUTION 8	DIOXIN DISTRIBUTION 9	DIOXIN DISTRIBUTION 10	DIOXIN DISTRIBUTION 11	DIOXIN DISTRIBUTION 12	DIOXIN DISTRIBUTION 13	DIOXIN DISTRIBUTION 14	DIOXIN DISTRIBUTION 15	DIOXIN DISTRIBUTION 16	DIOXIN DISTRIBUTION 17	QUANTITY RELEASED PRIOR YEAR	QUANTITY RELEASED CURRENT YEAR	QUANTITY RELEASED FOLLOWING YEAR	QUANTITY RELEASED SECOND FOLLOWING YEAR	ENERGY RECOVERY ONSITE PRIOR YEAR	ENERGY RECOVERY ONSITE CURRENT YEAR	ENERGY RECOVERY ONSITE FOLLOWING YEAR	ENERGY RECOVERY ONSITE SECOND FOLLOWING YEAR	ENERGY RECOVERY OFFSITE PRIOR YEAR	ENERGY RECOVERY OFFSITE CURRENT YEAR	ENERGY RECOVERY OFFSITE FOLLOWING YEAR	ENERGY RECOVERY OFFSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED ONSITE PRIOR YEAR	QUANTITY RECYCLED ONSITE CURRENT YEAR	QUANTITY RECYCLED ONSITE FOLLOWING YEAR	QUANTITY RECYCLED ONSITE SECOND FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE PRIOR YEAR	QUANTITY RECYCLED OFFSITE CURRENT YEAR	QUANTITY RECYCLED OFFSITE FOLLOWING YEAR	QUANTITY RECYCLED OFFSITE SECOND FOLLOWING YEAR	QUANTITY TREATED ONSITE PRIOR YEAR	QUANTITY TREATED ONSITE CURRENT YEAR	QUANTITY TREATED ONSITE FOLLOWING YEAR	QUANTITY TREATED ONSITE SECOND FOLLOWING YEAR	QUANTITY TREATED OFFSITE PRIOR YEAR	QUANTITY TREATED OFFSITE CURRENT YEAR	QUANTITY TREATED OFFSITE FOLLOWING YEAR	QUANTITY TREATED OFFSITE SECOND FOLLOWING YEAR	CATASTROPHIC RELEASES OR OTHER ONE-TIME EVENTS	PROD RATIO/ACTIVITY INDEX	FIRST SOURCE REDUCTION ACTIVITY	FIRST SOURCE REDUCTION ACTIVITY DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 1	FIRST SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 2	FIRST SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FIRST SOURCE REDUCTION METHOD - CODE 3	FIRST SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	SECOND SOURCE REDUCTION ACTIVITY	SECOND SOURCE REDUCTION ACTIVITY DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 1	SECOND SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 2	SECOND SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	SECOND SOURCE REDUCTION METHOD - CODE 3	SECOND SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	THIRD SOURCE REDUCTION ACTIVITY	THIRD SOURCE REDUCTION ACTIVITY DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 1	THIRD SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 2	THIRD SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	THIRD SOURCE REDUCTION METHOD - CODE 3	THIRD SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	FOURTH SOURCE REDUCTION ACTIVITY	FOURTH SOURCE REDUCTION ACTIVITY DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 1	FOURTH SOURCE REDUCTION METHOD - CODE 1 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 2	FOURTH SOURCE REDUCTION METHOD - CODE 2 DESCRIPTION	FOURTH SOURCE REDUCTION METHOD - CODE 3	FOURTH SOURCE REDUCTION METHOD - CODE 3 DESCRIPTION	ON-SITE LIMITED RELEASE PRIOR YEAR	ON-SITE LIMITED RELEASE CURRENT YEAR	ON-SITE LIMITED RELEASE FOLLOWING YEAR	ON-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	ON-SITE OTHER RELEASE PRIOR YEAR	ON-SITE OTHER RELEASE CURRENT YEAR	ON-SITE OTHER RELEASE FOLLOWING YEAR	ON-SITE OTHER RELEASE SECOND FOLLOWING YEAR	OFF-SITE LIMITED RELEASE PRIOR YEAR	OFF-SITE LIMITED RELEASE CURRENT YEAR	OFF-SITE LIMITED RELEASE FOLLOWING YEAR	OFF-SITE LIMITED RELEASE SECOND FOLLOWING YEAR	OFF-SITE OTHER RELEASE PRIOR YEAR	OFF-SITE OTHER RELEASE CURRENT YEAR	OFF-SITE OTHER RELEASE FOLLOWING YEAR	OFF-SITE OTHER RELEASE SECOND FOLLOWING YEAR	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	10-18-2012	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230200	007664417	AMMONIA	TRI	Pounds																		76153	45140	50003	50003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76150	41143	50000	50000	0	0	0	0		.59	NA	NA																															76150	44979	50000	50000	3	3	3	3	0	0	0	0	0	158	0	0	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230287	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	Pounds																		111505	81680	100005	100005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.73	NA	NA																															111500	81675	100000	100000	5	5	5	5	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230337	007664393	HYDROGEN FLUORIDE	TRI	Pounds																		144004	102599	100035	100035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143986	93341	100000	100000	0	0	0	0		.71	NA	NA																															143979	102559	100000	100000	6	5	5	5	0	0	0	0	19	35	30	30	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230376	007439976	MERCURY	PBT	Pounds																		5312	5821.55	5000.25	5000.25	0	0	0	0	0	0	0	0	0	0	0	0	15	.28	0	0	0	0	0	0	0	0	0	0		1.1	NA	NA																															5311.8	5817.11	5000	5000	.2	.28	.25	.25	0	4.16	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230212	007440382	ARSENIC	TRI	Pounds																		152805	346349	300010	300010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2.26	NA	NA																															152692	346338	300000	300000	5	11	10	10	0	0	0	0	108	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230390	001313275	MOLYBDENUM TRIOXIDE	TRI	Pounds																		0	22355	20000	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	22355	20000	20000	0	0	0	0	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230491	001582098	TRIFLURALIN	PBT	Pounds																		3066.83	4196.4	3500.05	3500.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3066.8	0	0	0	0	0	0	0		1.37	NA	NA																															3066.8	4196.35	3500	3500	.03	.05	.05	.05	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230224	N020	ARSENIC COMPOUNDS	TRI	Pounds																		323394	151578	150010	150010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.5	NA	NA																															323375	151569	150000	150000	19	9	10	10	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230414	N495	NICKEL COMPOUNDS	TRI	Pounds																		27574	17455	20002	20002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.63	NA	NA																															27572	17453	20000	20000	2	2	2	2	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230251	N040	BARIUM COMPOUNDS	TRI	Pounds																		18060	13533	15002	15002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18060	13533	15000	15000	0	0	0	0		.75	NA	NA																															18057	13532	15000	15000	3	1	2	2	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230236	001332214	ASBESTOS (FRIABLE)	TRI	Pounds																		0	32031	30001	30001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	32030	30000	30000	0	1	1	1	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230364	N450	MANGANESE COMPOUNDS	TRI	Pounds																		34067	38183	35003	35003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.12	NA	NA																															34065	38180	35000	35000	2	3	3	3	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230426	N511	NITRATE COMPOUNDS	TRI	Pounds																		0	188076	150010	150010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			NA	NA																															0	188066	150000	150000	0	10	10	10	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230325	000064186	FORMIC ACID	TRI	Pounds																		78018	78304	80002	80002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78018	77803	80000	80000	0	0	0	0		1	NA	NA																															78016	78298	80000	80000	2	2	2	2	0	0	0	0	0	4	0	0	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230349	007439921	LEAD	TRI	Pounds																		203693.03	306336.18	300013	300013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.5	NA	NA																															203676.1	306323.12	300000	300000	16.93	13.06	13	13	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230352	N420	LEAD COMPOUNDS	PBT	Pounds																		43291	23000	30002	30002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.52	NA	NA																															43288	22998	30000	30000	3	2	2	2	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230248	007440393	BARIUM	TRI	Pounds																		91875	125828	100003	100003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.37	NA	NA																															91568	125824	100000	100000	2	4	3	3	261	0	0	0	44	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230438	007697372	NITRIC ACID	TRI	Pounds																		324006	422576	400020	400020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324006	391732	350000	350000	0	0	0	0		1.3	NA	NA																															323991	422554	400000	400000	15	22	20	20	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230263	007440439	CADMIUM	TRI	Pounds																		33658	57160	50003	50003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.69	NA	NA																															33656	57157	50000	50000	2	3	3	3	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230313	000107211	ETHYLENE GLYCOL	TRI	Pounds																		977051	1761438	500050	500050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	977007	1761439	500000	500000	0	0	0	0		1.8	NA	NA																															977007	1761346	500000	500000	44	92	50	50	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230275	007440473	CHROMIUM	TRI	Pounds																		325250	358461	350015	350015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.11	NA	NA																															321220	358443	350000	350000	10	15	15	15	3982	0	0	0	38	3	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230503	000051796	URETHANE	TRI	Pounds																		54273	32210	40003	40003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54270	0	0	0	0	0	0	0		.6	NA	NA																															54270	32208	40000	40000	3	2	3	3	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230301	N100	COPPER COMPOUNDS	TRI	Pounds																		30479	135925	100004	100004	0	0	0	0	0	0	0	0	0	0	0	0	0	4712	0	0	0	0	0	0	0	0	0	0		4.45	NA	NA																															30477	135921	100000	100000	2	4	4	4	0	0	0	0	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			YES	 	
2011	NO	89003SCLGYHWY95	US ECOLOGY NEVADA INC	12 MILES S OF BEATTY ON HWY 95	BEATTY	NYE	NV	89003	YES	NO	NO	NO								562211						36.76775	-116.691902	048946016								US ECOLOGY INC	118806587	1311209230440	001336363	POLYCHLORINATED BIPHENYLS	PBT	Pounds																		120.15	3539.27	3200	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.375	75.8	75	75		26	NA	NA																															120.15	3126.37	3000	3000	0	0	0	0	0	412.9	200	200	0	0	0	0	NO	BMARCHAND@USECOLOGY.COM			NO	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830482	007439965	MANGANESE	TRI	Pounds																		0	2201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	2201	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR5		YES	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830456	N100	COPPER COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	2200	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR5		YES	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830470	N420	LEAD COMPOUNDS	PBT	Pounds																		4534.5	33637642.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.3	.3	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															4528	35318.7	0	0	6.5	33602323.7	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR4		YES	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830518	N511	NITRATE COMPOUNDS	TRI	Pounds																		130	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	130	370	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR5		NO	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830494	N458	MERCURY COMPOUNDS	PBT	Pounds																		10.6	73103.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.8	24203.8	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															9.8	76.8	0	0	.8	73026.7	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR4		YES	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830506	007440020	NICKEL	TRI	Pounds																		0	602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1100	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	602	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR5		YES	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830532	N982	ZINC COMPOUNDS	TRI	Pounds																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR5		YES	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830443	007440473	CHROMIUM	TRI	Pounds																		0	952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	0	952	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR5		YES	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830468	N106	CYANIDE COMPOUNDS	TRI	Pounds																		6235	3700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	6235	3700	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR5		NO	 	
2011	NO	89419CRRCH180EX	COEUR ROCHESTER INC	EXIT 119 OFF INTERSTATE 80	LOVELOCK	PERSHING	NV	89419	YES	NO	NO	NO								212221						40.287022	-118.140991	151685427								COEUR D'ALENE MINES INC	151685427	1311209830520	N740	SILVER COMPOUNDS	TRI	Pounds																		28	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	NA	NA																															0	0	0	0	28	56	0	0	0	0	0	0	0	0	0	0	NO	CWAGGONER@COEUR.COM	RR5		YES	 	
2011	NO	89316RBYHLINTER	RUBY HILL MINE	INTRSCTION OF HWY 50 & SR278	EUREKA	EUREKA	NV	89316	YES	NO	NO	NO								212221						39.458611	-115.9875	009143033								HOMESTAKE MINING CO	009143033	1311209495124	N511	NITRATE COMPOUNDS	TRI	Pounds																		2934	5732	5700	5700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.16	.29	.2	.2		.26	NA	NA																															0	0	0	0	2934	5732	5700	5700	0	0	0	0	0	0	0	0	NO	CBURTON@BARRICK.COM			NO	 	
2011	NO	89316RBYHLINTER	RUBY HILL MINE	INTRSCTION OF HWY 50 & SR278	EUREKA	EUREKA	NV	89316	YES	NO	NO	NO								212221						39.458611	-115.9875	009143033								HOMESTAKE MINING CO	009143033	1311209495136	007697372	NITRIC ACID	TRI	Pounds																		5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39161	16912	0	0	0	0	0	0		.26	NA	NA																															0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	NO	CBURTON@BARRICK.COM			NO	 	
2011	NO	89316RBYHLINTER	RUBY HILL MINE	INTRSCTION OF HWY 50 & SR278	EUREKA	EUREKA	NV	89316	YES	NO	NO	NO								212221						39.458611	-115.9875	009143033								HOMESTAKE MINING CO	009143033	1311209495098	N106	CYANIDE COMPOUNDS	TRI	Pounds																		409	747	700	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.26	NA	NA																															0	0	0	0	409	747	700	700	0	0	0	0	0	0	0	0	NO	CBURTON@BARRICK.COM			NO	 	
2011	NO	89316RBYHLINTER	RUBY HILL MINE	INTRSCTION OF HWY 50 & SR278	EUREKA	EUREKA	NV	89316	YES	NO	NO	NO								212221						39.458611	-115.9875	009143033								HOMESTAKE MINING CO	009143033	1311209495100	N420	LEAD COMPOUNDS	PBT	Pounds																		10042837.42	14710233.96	14000000	14000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		.26	NA	NA																															0	0	0	0	10042837.42	14710233.96	14000000	14000000	0	0	0	0	0	0	0	0	NO	CBURTON@BARRICK.COM			YES	 	
