TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	3-3-2012	
48229GRTLKNO1QU	1306206121699	000107211	ETHYLENE GLYCOL	TRI	2006	US STEEL CORP GREAT LAKES WORKS	1 QUALITY DR	ECORSE	WAYNE	MI	48229	YES	NO	NO	NO								331111						42.2581	-83.13859	004320479								US STEEL CORP	029990699	THE FACILITY SUBMITTED AND CERTIFIED ITS REPORTING YEAR 2006 TRI DATA VIA THE CDX SYSTEM IN JULY 2007.  AFTER INVESTIGATING AN AUGUST 2008 NOTIFICATION BY EPA REGION V REGARDING EPA'S YEAR-TO-YEAR COMPARISON OF THE 2006 AND 2007 TRI DATA FOR THE FACILITY ON RECORD AT EPA, THE FACILITY HAS DETERMINED THAT THERE WAS A DATA MANAGEMENT ERROR AT EPA INVOLVING THE TRI DATA IT REPORTED FOR REPORTING YEAR 2006.  EPA'S YEAR-TO-YEAR DATA ANALYSIS OMITTED THE FACILITY'S REPORTED DATA FOR REPORTING YEAR 2006.  THE FACILITY IS HEREBY MAKING A SECOND SUBMITTAL OF ITS 2006 TRI DATA IN AN ATTEMPT TO CORRECT EPA'S DATA MANAGEMENT ERROR.  WITH THE EXCEPTION OF THE TEXT HERE IN SECTION 8.11, THE DATA CONTAINED IN THIS RESUBMITTAL IS THE SAME AS THE DATA SUBMITTED FOR REPORTING YEAR 2006 IN JULY 2007.	NO	CABOONE@USS.COM	RR5		NO	 	
17236DLMRT25HAR	1306206186862	007440020	NICKEL	TRI	2006	DL MARTIN CO	25 HARBAUGH DR	MERCERSBURG	FRANKLIN	PA	17236	YES	NO	NO	NO								332710						39.835094	-77.902865	003014362										PRODUCTS ARE MANUFACTURED USING SOFTWARE THAT "NESTS" PRODUCT PROGRAMS SO THAT MAXIMUM AMOUNT OF MATERIAL IS USED ON EACH SHEET, PLATE OR TUBE OF STEEL.	NO	KHEEFNER@DLMARTIN.COM			YES	 	
18966CWNDS13JAM	1306205117500	007439921	LEAD	PBT	2006	CW INDUSTRIES	130 JAMES WAY	SOUTHAMPTON	BUCKS	PA	18966	YES	NO	NO	NO								335931	334417					40.165197	-75.054433	051392363								CONTINENTAL-WIRT ELECTRONICS CORP.	051392363	Discontinued  to use lead  as a catholist in our operation	NO	WOSHEA@CWIND.COM			YES	 	
48229GRTLKNO1QU	1306206121749	N495	NICKEL COMPOUNDS	TRI	2006	US STEEL CORP GREAT LAKES WORKS	1 QUALITY DR	ECORSE	WAYNE	MI	48229	YES	NO	NO	NO								331111						42.2581	-83.13859	004320479								US STEEL CORP	029990699	THE FACILITY SUBMITTED AND CERTIFIED ITS REPORTING YEAR 2006 TRI DATA VIA THE CDX SYSTEM IN JULY 2007.  AFTER INVESTIGATING AN AUGUST 2008 NOTIFICATION BY EPA REGION V REGARDING EPA'S YEAR-TO-YEAR COMPARISON OF THE 2006 AND 2007 TRI DATA FOR THE FACILITY ON RECORD AT EPA, THE FACILITY HAS DETERMINED THAT THERE WAS A DATA MANAGEMENT ERROR AT EPA INVOLVING THE TRI DATA IT REPORTED FOR REPORTING YEAR 2006.  EPA'S YEAR-TO-YEAR DATA ANALYSIS OMITTED THE FACILITY'S REPORTED DATA FOR REPORTING YEAR 2006.  THE FACILITY IS HEREBY MAKING A SECOND SUBMITTAL OF ITS 2006 TRI DATA IN AN ATTEMPT TO CORRECT EPA'S DATA MANAGEMENT ERROR.  WITH THE EXCEPTION OF THE TEXT HERE IN SECTION 8.11, THE DATA CONTAINED IN THIS RESUBMITTAL IS THE SAME AS THE DATA SUBMITTED FOR REPORTING YEAR 2006 IN JULY 2007.	NO	CABOONE@USS.COM	RR5		YES	 	
49601RBRKS201HA	1306205138415	000108883	TOLUENE	TRI	2006	AAR MOBILITY SYSTEMS	201 HAYNES ST	CADILLAC	WEXFORD	MI	49601	YES	NO	NO	NO								332999	332439					44.25405	-85.40531	069510246								AAR CORP	005425814	WE HAVE IMPROVED THE CAPTURE EFFICIENCY AT TWO STATIONS THAT USES THIS CHEMICAL.  BOTH WENT FROM 95% TO PTE WHICH VENTS TO THE RTO.	NO	LEE.KRANTZ@AARCORP.COM			NO	 	
48228PVSNL9000H	1306204841454	000111422	DIETHANOLAMINE	TRI	2006	PVS NOLWOOD CHEMICALS INC	9000 HUBBELL AVE	DETROIT	WAYNE	MI	48228	YES	NO	NO	NO								424690						42.360419	-83.187297	004912309								PVS CHEMICALS INC	004912309	PREVIOUSLY IMPLEMENTED SOURCE REDUCTION METHODS DEEMED SUITABLE AND EFFECTIVE.	NO	JWHITTEN@PVSCHEMICALS.COM			NO	 	
46801PHLPS4300N	1306206113591	000098828	CUMENE	TRI	2006	REA MAGNET WIRE CO	4300 NEW HAVEN AVE	FORT WAYNE	ALLEN	IN	46803	YES	NO	NO	NO								331422	331319					41.06888	-85.08389	004320032								REA MAGNET WIRE CO INC	004320032	REA MAGNET WIRE PURCHASED THIS FACILITY FROM PHELPS DODGE ON FEBRUARY 10, 2006.  NAICS CODES WERE CHANGED.	NO	NAYALA@REAWIRE.COM	RR5		NO	 	
66002MDWST1300M	1306206263663	000075070	ACETALDEHYDE	TRI	2006	MGP INGREDIENTS INC	1300 MAIN ST	ATCHISON	ATCHISON	KS	66002	YES	NO	NO	NO								312140	311211	325193	311221			39.559528	-95.134611	007128218								MGP INGREDIENTS INC		2006 = 2007 EXCEPT SWISS COMBI STARTED UP MID YEAR. NO DATA PRIOR TO SWISS COMBI STARTUP.	NO	KEN.TROMPETER@MGPINGREDIENTS.COM	RR1		NO	 	
8903WPBCGYPBX36	1306207085034	007439976	MERCURY	PBT	2006	PABCO GYPSUM	4001 STATE HWY 147	NORTH LAS VEGAS	CLARK	NV	89115	YES	NO	NO	NO								327420						0	0									PACIFIC COAST BUILDING PRODUCTS	129071838	JUST FOR CLARIFICATION, MERCURY AT A CONCENTRATION OF 0.010 MG/KG WAS DETECTED IN A RAW MATERIAL (GYPSUM ROCK) SAMPLE.  THIS SUBSTANCE IS A NATURALLY-OCURRING TRACE ELEMENT FOUND IN OUR GYPSUM DEPOSIT.	NO	DICK.SNYDER@PACCOAST.COM			YES	 	
44142FSCNC20200	1306205120571	N450	MANGANESE COMPOUNDS	TRI	2006	VESUVIUS USA CORP - CD	20200 SHELDON RD	CLEVELAND	CUYAHOGA	OH	44142	YES	NO	NO	NO								327124						41.389476	-81.845747	067459149								VESUVIUS USA CORP	002982155	We started a scrap re-use project for all of our manganese based scrap in 2007.	NO	RUSS.PINZONE@VESUVIUS.COM			YES	 	
29710LTRDD975UL	1306204162919	007664417	AMMONIA	TRI	2006	ULTRA ADDITIVES LLC	975 ULTRA AVE	CLOVER	YORK	SC	29710	YES	NO	NO	NO								325998						35.097049	-81.232022	002153633								MUNZING CHEMIE GMBH		System operational during entire reporting year.	NO	KKANE@MUNZING.US			NO	 	
61008YNGBR6863I	1306204162996	007439965	MANGANESE	TRI	2006	YOUNGBERG INDUSTRIES INC	6863 INDY DR	BELVIDERE	BOONE	IL	61008	YES	NO	NO	NO								332313						42.250547	-88.89757	025808171										We group items that we cut from steel in closer paterns . Leaving less steel waste to recycle.	NO	MCARTER@YOUNGBERGINDUSTRIES.COM			YES	 	
77506PHLLP1400J	1306206179475	000074851	ETHYLENE	TRI	2006	CHEVRON PHILLIPS CHEMICAL CO - PASADENA PLASTICS COMPLEX	1400 JEFFERSON RD	PASADENA	HARRIS	TX	77506	YES	NO	NO	NO								325211						29.730285	-95.17929	932751662		TXD008098725		TX0007552				CHEVRON PHILLIPS CHEMICAL CO LLC	152975665	AN ETHYLENE RECOVERY UNIT (ERU) WAS INSTALLED IN OUR POLYPROPYLENE UNIT TO RECOVER ETHYLENE. THE ERU IS DESIGNED TO REDUCE ETHYLENE EMISSIONS BY 18 TONS PER YEAR.	NO	SHAUNLK@CPCHEM.COM			NO	 	
53545GMBC 1000I	1306205147717	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2006	GMTG - JANESVILLE ASSEMBLY	1000 GENERAL MOTORS DR	JANESVILLE	ROCK	WI	53546	YES	NO	NO	NO								336112						42.66714	-89.01915	825127871								GENERAL MOTORS LLC	831247536	RESUBMITTAL FOR TMB FOR RY2006	NO	KIMBERLY.CARPENTER@GM.COM			NO	 	
93307RGCHM1QUAN	1306205151451	007664417	AMMONIA	TRI	2006	ARGO CHEMICAL INC	100 QUANTICO AVE	BAKERSFIELD	KERN	CA	933072839	YES	NO	NO	NO								424690						35.35411	-118.95864	037757527										Tank hatches and their monitoring were improved in the past year. Loading procedures were improved by the work team.	NO	MARK.RODGERS@ARGOCHEM.COM			NO	 	
61265WLLMS6003R	1306204773889	007439965	MANGANESE	TRI	2006	WILLIAMS WHITE & CO	600 RIVER DR	MOLINE	ROCK ISLAND	IL	61265	YES	NO	NO	NO								333513						41.50771	-90.5288	005262951								DOERFER CO		CHANGES IN RECYCLED QUANTITIES ARE DUE TO VARIATIONS IN THE TYPE OF STEEL STOCK USED IN PRODUCTION.	NO	DONN.MARING@WILLIAMSWHITE.COM			YES	 	
64051CTYFN21500	1306206375762	007782505	CHLORINE	TRI	2006	CITY OF INDEPENDENCE	21500 E TRUMAN RD PO BOX 1019	INDEPENDENCE	JACKSON	MO	64051	YES	NO	NO	NO								221112						39.090722	-94.322028	056676083										THROUGH AN ANNUAL INTERNAL AUDIT, IT WAS DISCOVERED THAT CHLORINE WAS USED TO TREAT COOLING TOWER WATER. THIS REVISED REPORT IS SUBMITTED UNDER EPA'S SELF DISCLOSURE POLICY. A SELF-DISCLOSURE LETTER WILL BE SENT TO DEANNA SMITH, EPA REGION 7.	NO	EHOLDER@INDEPMO.ORG			NO	 	
29115KYCRPHWY60	1306207136413	007439965	MANGANESE	TRI	2006	KOYO CORP OF USA	2850 MAGNOLIA ST	ORANGEBURG	ORANGEBURG	SC	29115	YES	NO	NO	NO								332991						33.521937	-80.843223	073723868								KOYO CORP OF USA		WHEN REVIEW OF CHEMICAL PERCENTAGE IN STEEL, WE DID NOT MOVE THE DECIMAL PLACE.  THEREFORE OUR CALCULATION WE OFF BY 2 DECIMAL POINTS.	NO	SMCCULLOUGH@KOYOCORP.COM	RR4		YES	 	
22624SWRDNROUTE	1306204172047	000108883	TOLUENE	TRI	2006	VIRGINIA HARBOR SERVICES INC	3470 MARTINSBURG PIKE	CLEAR BROOK	FREDERICK	VA	22624	YES	NO	NO	NO								326199						39.256944	-78.095833	087699666										After August 17, 2006 our facility substituted ethyl acetate (a non-hap solvent) for toluene in our spray systems, resulting in greatly lowered emissions of toluene.	NO	MIKE.HARPER@TRELLEBORG.COM			NO	 	
40213FRDMTFERNV	1306204248645	000071432	BENZENE	TRI	2006	FORD LOUISVILLE ASSEMBLY	2000 FERN VALLEY RD	LOUISVILLE	JEFFERSON	KY	40213	YES	NO	NO	NO								336112						38.154167	-85.716667	006384143								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	GLONG4@FORD.COM			NO	 	
40213FRDMTFERNV	1306204248746	000071363	N-BUTYL ALCOHOL	TRI	2006	FORD LOUISVILLE ASSEMBLY	2000 FERN VALLEY RD	LOUISVILLE	JEFFERSON	KY	40213	YES	NO	NO	NO								336112						38.154167	-85.716667	006384143								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO	GLONG4@FORD.COM			NO	 	
42071RYNMLECHES	1306204250753	007697372	NITRIC ACID	TRI	2006	MORNINGSTAR FOODS CO	100 E CHESTNUT ST	MURRAY	CALLOWAY	KY	42071	YES	NO	NO	NO								311511						36.617222	-88.296944	006373286								DEAN FOODS CO	005104815	Monitored concentrations to result in chemical usage reduction.	NO	BDEMAREST@MORNINGSTARFOODS.COM			NO	 	
73036GMNLC101SW	1306204198358	000071363	N-BUTYL ALCOHOL	TRI	2006	GEMINI COATINGS INC	2300 HOLLOWAY DR	EL RENO	CANADIAN	OK	73036	YES	NO	NO	NO								325510						35.511387	-97.949787	186350740								GEMINI INDUSTRIES INC	186350740	Gemini has started a process specific training program and internal audit program	NO	JASONM@GEMINI-COATINGS.COM			NO	 	
79924RCKWL9566R	1306204212548	007439921	LEAD	PBT	2006	BOEING CO	9566 RAILROAD DR	EL PASO	EL PASO	TX	79924	YES	NO	NO	NO								334418						31.883607	-106.40063	071387187								THE BOEING CO	071387187	A Site Assistance audit by the Texas Department of Environmental Quality, identified methods to better handle containers of lead / tin solder paste. This has resulted in less waste from the containers and more lead / tin solder sent for recycling.	NO	JOEL.M.NELSON@BOEING.COM			YES	 	
48121FRDM23001M	1306204250791	000191242	BENZO(G,H,I)PERYLENE	PBT	2006	FORD MOTOR CO DEARBORN TRUCK PLANT	3001 MILLER RD	DEARBORN	WAYNE	MI	48121	NO	YES	NO	NO								336112						42.30982	-83.15734	150420214								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
48121FRDM23001M	1306204250892	000071363	N-BUTYL ALCOHOL	TRI	2006	FORD MOTOR CO DEARBORN TRUCK PLANT	3001 MILLER RD	DEARBORN	WAYNE	MI	48121	NO	YES	NO	NO								336112						42.30982	-83.15734	150420214								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
48121FRDM23001M	1306204250981	N982	ZINC COMPOUNDS	TRI	2006	FORD MOTOR CO DEARBORN TRUCK PLANT	3001 MILLER RD	DEARBORN	WAYNE	MI	48121	NO	YES	NO	NO								336112						42.30982	-83.15734	150420214								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				YES	 	
56265MCRDY1646N	1306204210482	007439921	LEAD	PBT	2006	MICRO DYNAMICS CORP PLANT 1	1646  N 9TH ST	MONTEVIDEO	CHIPPEWA	MN	56265	YES	NO	NO	NO								334418						44.96513	-95.715115	072577059								MICRO DYNAMICS CORP		MDC continues to implement customer design changes in support of ROHS requirements in Europe, Japan, California, and China.  This has allowed for the reduction of lead in some products that we produce through lead free soldering operations.	NO	GARY.BOETTCHER@LOGICPD.COM			YES	 	
94601PCFCG71546	1306204164356	007664417	AMMONIA	TRI	2006	PACIFIC GALVANIZING INC	715 46TH AVE	OAKLAND	ALAMEDA	CA	946015096	YES	NO	NO	NO								332812						37.766158	-122.217597											We are involved in a continuing effort to educate our employees in the frugal use of materials containing ammonia.  We are contuing to find more effective products to reduce our releases.	NO	PGJACKS@YAHOO.COM			NO	 	
95206SLGNC1815N	1306204221838	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2006	SILGAN CONTAINER MANUFACTURING CORP.	1815 NAVY DR	STOCKTON	SAN JOAQUIN	CA	95206	YES	NO	NO	NO								332431						37.937484	-121.314102	132287582								SILGAN CONTAINER MANUFACTURING CORP	178277497	THIS FACILITY IS IN THE PROCESS OF CLOSING.  EQUIPMENT WILL BE REMOVED FOR TRANSFER, SALE OR DISPOSAL.  ADDITIONAL USE OF CLEANING SOLVENTS, SHORT RUNS, MATERIAL CHANGES, ETC., HAS CAUSED SOME EMISSIONS TO INCREASE AND OTHERS TO DECREASE.  THE LAST YEAR OF PRODUCTION OPERATION WILL BE 2007.	NO	BBENNETT@SILGANCONTAINERS.COM			NO	 	
80401CRSCR17750	1306204229138	007664417	AMMONIA	TRI	2006	COORSTEK INC CLEAR CREEK VALLEY OPERATIONS	17750 W 32ND AVE	GOLDEN	JEFFERSON	CO	80401	YES	NO	NO	NO								327113						39.765	-105.201477	007057334										We are eliminating this process in our production and eliminating this chemical.  We plan to have this process completely shut down by the end of 2007.	NO	HPETTIGREW@COORSTEK.COM			NO	 	
17856THRML2821L	1306204294704	007440473	CHROMIUM	TRI	2006	THERMAL PRODUCT SOLUTIONS	2821 OLD RT 15	NEW COLUMBIA	UNION	PA	17856	YES	NO	NO	NO								333994	333999					41.061742	-76.868152	106206857								SPX CORP		Implementing lean manufacturing to control inventory, improve process flow, and therefore, eliminate waste in all forms.	NO	TINA.BETLEJEWSKI@SPX.COM			YES	 	
49242CNTRT29SUP	1306204294755	000108101	METHYL ISOBUTYL KETONE	TRI	2006	CADENCE HILLSDALE	29 SUPERIOR ST	HILLSDALE	HILLSDALE	MI	49242	YES	NO	NO	NO								326121	336399					41.921063	-84.621097											Working with vendors and customers to reduce HAP content of paints.	NO				NO	 	
48065FRDNW701E3	1306204301903	N982	ZINC COMPOUNDS	TRI	2006	FORD MOTOR CO ROMEO ENGINE PLANT	701 E 32 MILE RD	ROMEO	MACOMB	MI	48065	YES	NO	NO	NO								336312						42.80277	-83.00624	078400165								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				YES	 	
68632TMPTT1827I	1306204263331	000095476	O-XYLENE	TRI	2006	TIMPTE INC.	1827 INDUSTRIAL DR	DAVID CITY	BUTLER	NE	68632	YES	NO	NO	NO								336212						41.267917	-97.13201	053369740										CHANGED TO A WATER BASED TOP COAT FOR STANDARD UNITS.	NO				NO	 	
85034HNDYH2113E	1306204191516	N420	LEAD COMPOUNDS	PBT	2006	GANNON & SCOTT	2113 E SKY HARBOR CIRLCE S	PHOENIX	MARICOPA	AZ	85034	YES	NO	NO	NO								331492						33.431372	-112.036902	001201771								GANNON & SCOTT		Business increased by 200%	NO	CHRISJONES@GANNON-SCOTT.COM			YES	 	
98225RSHNG742MA	1306204309126	007440020	NICKEL	TRI	2006	ERSHIGS INC	742 MARINE DR	BELLINGHAM	WHATCOM	WA	98225	YES	NO	NO	NO								326199	332322					48.76831	-122.519575	009286857								DENALI INC	938969540	Installed metal dust collection and filtration system in 2006	NO	SBRACKINS@ERSHIGS.COM			YES	 	
38118SHRLN4242B	1306204222513	000051036	PIPERONYL BUTOXIDE	TRI	2006	SPEER PRODUCTS	4242 B.F. GOODRICH BLVD	MEMPHIS	SHELBY	TN	38118	YES	NO	NO	NO								325320						35.027092	-89.927622									AEROSOL SPECIALTIES LLC		A process line that generated waste materials containing this chemical has been eliminated from this facility	NO	A.MESA@SPEERPRODUCTS.COM			NO	 	
14611RCHST2CAIR	1306204237287	007697372	NITRIC ACID	TRI	2006	ROCHESTER OVERNIGHT PLATING LLC	2 CAIRN ST	ROCHESTER	MONROE	NY	14611	YES	NO	NO	NO								332813						43.14991	-77.65966									ROCHESTER OVERNIGHT PLATING LLC		NA	NO	ROP@ROCHESTEROVERNIGHTPLATING.COM			NO	 	
42431FLTRTHIGHW	1306204281226	000108952	PHENOL	TRI	2006	AHLSTROM FILTRATION LLC	215 NEBO RD PO BOX 1708	MADISONVILLE	HOPKINS	KY	42431	YES	NO	NO	NO								322121						37.343056	-87.524444	121786040								AHLSTROM		Phenols are in our solvent-based resins.  The market and our company outlook is favoring more and more latex or water-based replacements. This is eliminating some of our solvent-based / phenol production usage.	NO	SHAD.CLAYTON@AHLSTROM.COM			NO	 	
40222FRDMT3001C	1306204284727	000067561	METHANOL	TRI	2006	FORD MOTOR CO KENTUCKY TRUCK PLANT	3001 CHAMBERLAIN LN	LOUISVILLE	JEFFERSON	KY	40241	YES	NO	NO	NO								336112						38.2925	-85.531111	053351227								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
40222FRDMT3001C	1306204284792	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2006	FORD MOTOR CO KENTUCKY TRUCK PLANT	3001 CHAMBERLAIN LN	LOUISVILLE	JEFFERSON	KY	40241	YES	NO	NO	NO								336112						38.2925	-85.531111	053351227								FORD MOTOR CO	001344746	Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				NO	 	
01376JDDWR55TUR	1306204288548	007440508	COPPER	TRI	2006	JUDD WIRE INC	124 TURNPIKE RD	TURNERS FALLS	FRANKLIN	MA	01376	YES	NO	NO	NO								331422						42.588767	-72.556653	195712542								SUMITOMO ELECTRIC USA	064998396	Over the past 4 years, Judd's products have been reformulated to eliminate lead compounds (wherever possible) which has increased the usage of other flame retardants and antioxidants like antimony and zinc compounds and increasing the amount of scrap generated, even though TUR Techniques are being used.	NO	TAUBREY@JUDDWIRE.COM			YES	 	
01376JDDWR55TUR	1306204288575	N982	ZINC COMPOUNDS	TRI	2006	JUDD WIRE INC	124 TURNPIKE RD	TURNERS FALLS	FRANKLIN	MA	01376	YES	NO	NO	NO								331422						42.588767	-72.556653	195712542								SUMITOMO ELECTRIC USA	064998396	Over the past 4 years, Judd's products have been reformulated to eliminate lead compounds (wherever possible) which has increased the usage of other flame retardants and antioxidants like antimony and zinc compounds even though TUR Techniques are being used.	NO	TAUBREY@JUDDWIRE.COM			YES	 	
75160MDXNC201SK	1306204255222	001330207	XYLENE (MIXED ISOMERS)	TRI	2006	MADIX INC SKYLINE FACILITY	201 SKYLINE DR	TERRELL	KAUFMAN	TX	75160	YES	NO	NO	NO								337127	337215					32.709732	-96.26258	007318926										Xylene is contained in very small amounts in some of the paints we use.  Madix has made efforts to reduce Xylene by seeking alternatives to Xylene which can be substituted in the paints such as PCBTF.  Although no changes have been made as of yet, the future looks promising. New atomizer bells have been installed on the paint silos to more finely break the paint being applied to products allowing a better coating on the material and thusly reducing the amount of paint sprayed into the air.  We also have tightened up on our spill prevention and record keeping and the paint line management team is very forthcoming with new ideas and procedures.	NO	JSAUNDERS@MADIXINC.COM			NO	 	
